"","Datum","Warengruppe","Umsatz","umsatz_day_before","weekday","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode"
"4361",2015-11-15,2,483.160689627582,347.614033858304,1,7,8.5,4,61
"4362",2015-11-15,5,277.579455017807,264.794087448725,1,7,8.5,4,61
"4363",2015-11-15,1,51.1508390696867,111.437166094331,1,7,8.5,4,61
"4364",2015-11-15,3,119.694295715333,113.069738985194,1,7,8.5,4,61
"4365",2015-11-16,2,257.912087518437,483.160689627582,2,7,12.25,12,53
"4366",2015-11-16,4,67.9860897768266,134.798412331565,2,7,12.25,12,53
"4367",2015-11-16,3,98.613021347171,119.694295715333,2,7,12.25,12,53
"4368",2015-11-16,5,244.049386177247,277.579455017807,2,7,12.25,12,53
"4369",2015-11-16,1,105.42649422144,51.1508390696867,2,7,12.25,12,53
"4370",2015-11-17,6,35.3629977360452,205.755344082141,3,7,10.75,8,21
"4371",2015-11-17,4,59.6083391628383,67.9860897768266,3,7,10.75,8,21
"4372",2015-11-17,2,236.556165735368,257.912087518437,3,7,10.75,8,21
"4373",2015-11-17,5,190.311675968216,244.049386177247,3,7,10.75,8,21
"4374",2015-11-17,1,100.395764258721,105.42649422144,3,7,10.75,8,21
"4375",2015-11-17,3,72.7801578065075,98.613021347171,3,7,10.75,8,21
"4376",2015-11-18,5,206.406225416349,190.311675968216,4,6,10.75,19,21
"4377",2015-11-18,3,56.1041588717274,72.7801578065075,4,6,10.75,19,21
"4378",2015-11-18,6,28.0219905828864,35.3629977360452,4,6,10.75,19,21
"4379",2015-11-18,4,49.6738357526981,59.6083391628383,4,6,10.75,19,21
"4380",2015-11-18,1,114.494850154785,100.395764258721,4,6,10.75,19,21
"4381",2015-11-18,2,198.911870818593,236.556165735368,4,6,10.75,19,21
"4382",2015-11-19,4,57.7646121225213,49.6738357526981,5,7,10.125,20,61
"4383",2015-11-19,2,243.788203213012,198.911870818593,5,7,10.125,20,61
"4384",2015-11-19,1,134.988103054341,114.494850154785,5,7,10.125,20,61
"4385",2015-11-19,5,205.439239648739,206.406225416349,5,7,10.125,20,61
"4386",2015-11-19,3,69.9188174587824,56.1041588717274,5,7,10.125,20,61
"4387",2015-11-19,6,12.9373828412174,28.0219905828864,5,7,10.125,20,61
"4388",2015-11-20,1,74.7164382653143,134.988103054341,6,7,7.75,9,61
"4389",2015-11-20,3,68.2330172268982,69.9188174587824,6,7,7.75,9,61
"4390",2015-11-20,2,227.863733533634,243.788203213012,6,7,7.75,9,61
"4391",2015-11-20,5,187.279498360946,205.439239648739,6,7,7.75,9,61
"4392",2015-11-20,4,79.6502975276965,57.7646121225213,6,7,7.75,9,61
"4393",2015-11-21,2,364.001891067586,227.863733533634,7,7,4.5,15,63
"4394",2015-11-21,5,218.274754433496,187.279498360946,7,7,4.5,15,63
"4395",2015-11-21,6,56.1396352068277,205.755344082141,7,7,4.5,15,63
"4396",2015-11-21,1,101.399264556987,74.7164382653143,7,7,4.5,15,63
"4397",2015-11-21,4,84.6217160931071,79.6502975276965,7,7,4.5,15,63
"4398",2015-11-21,3,94.5537487825515,68.2330172268982,7,7,4.5,15,63
"4399",2015-11-22,6,36.3496904897764,56.1396352068277,1,7,2.25,18,73
"4400",2015-11-22,3,112.859441067849,94.5537487825515,1,7,2.25,18,73
"4401",2015-11-22,5,254.862870836877,218.274754433496,1,7,2.25,18,73
"4402",2015-11-22,4,147.38920509115,84.6217160931071,1,7,2.25,18,73
"4403",2015-11-22,2,412.356910869242,364.001891067586,1,7,2.25,18,73
"4404",2015-11-22,1,24.7966336699915,101.399264556987,1,7,2.25,18,73
"4405",2015-11-23,3,80.842269415621,112.859441067849,2,4,3.125,8,36.1410998552822
"4406",2015-11-23,1,154.755493939717,24.7966336699915,2,4,3.125,8,36.1410998552822
"4407",2015-11-23,4,92.3354324511327,147.38920509115,2,4,3.125,8,36.1410998552822
"4408",2015-11-23,5,219.555033626385,254.862870836877,2,4,3.125,8,36.1410998552822
"4409",2015-11-23,6,141.262806843452,36.3496904897764,2,4,3.125,8,36.1410998552822
"4410",2015-11-23,2,252.705465822807,412.356910869242,2,4,3.125,8,36.1410998552822
"4411",2015-11-24,4,77.0098783611706,92.3354324511327,3,7,3.125,14,61
"4412",2015-11-24,3,105.085937091344,80.842269415621,3,7,3.125,14,61
"4413",2015-11-24,6,111.891145740226,141.262806843452,3,7,3.125,14,61
"4414",2015-11-24,2,253.437861780942,252.705465822807,3,7,3.125,14,61
"4415",2015-11-24,1,72.2488946542933,154.755493939717,3,7,3.125,14,61
"4416",2015-11-24,5,200.026560873134,219.555033626385,3,7,3.125,14,61
"4417",2015-11-25,2,255.115425796983,253.437861780942,4,7,5.125,7,61
"4418",2015-11-25,3,82.0043374617882,105.085937091344,4,7,5.125,7,61
"4419",2015-11-25,5,236.814019634978,200.026560873134,4,7,5.125,7,61
"4420",2015-11-25,6,90.341249911663,111.891145740226,4,7,5.125,7,61
"4421",2015-11-25,4,78.2593412016064,77.0098783611706,4,7,5.125,7,61
"4422",2015-11-25,1,77.2817709171028,72.2488946542933,4,7,5.125,7,61
"4423",2015-11-26,4,108.600990011567,78.2593412016064,5,0,5.5,7,36.1410998552822
"4424",2015-11-26,2,275.094910670148,255.115425796983,5,0,5.5,7,36.1410998552822
"4425",2015-11-26,1,88.5864343689461,77.2817709171028,5,0,5.5,7,36.1410998552822
"4426",2015-11-26,5,255.671601416751,236.814019634978,5,0,5.5,7,36.1410998552822
"4427",2015-11-26,6,154.386660190586,90.341249911663,5,0,5.5,7,36.1410998552822
"4428",2015-11-26,3,85.8963225013818,82.0043374617882,5,0,5.5,7,36.1410998552822
"4429",2015-11-27,6,95.8214284234793,154.386660190586,6,7,5.25,11,36.1410998552822
"4430",2015-11-27,2,283.115432286782,275.094910670148,6,7,5.25,11,36.1410998552822
"4431",2015-11-27,5,226.833767245866,255.671601416751,6,7,5.25,11,36.1410998552822
"4432",2015-11-27,3,83.5498495555774,85.8963225013818,6,7,5.25,11,36.1410998552822
"4433",2015-11-27,1,106.092543130648,88.5864343689461,6,7,5.25,11,36.1410998552822
"4434",2015-11-27,4,116.456193643074,108.600990011567,6,7,5.25,11,36.1410998552822
"4435",2015-11-28,3,80.8718088270165,83.5498495555774,7,2,6.125,11,61
"4436",2015-11-28,5,254.02069957234,226.833767245866,7,2,6.125,11,61
"4437",2015-11-28,1,107.179811171241,106.092543130648,7,2,6.125,11,61
"4438",2015-11-28,6,121.67603502311,95.8214284234793,7,2,6.125,11,61
"4439",2015-11-28,2,403.083011014191,283.115432286782,7,2,6.125,11,61
"4440",2015-11-28,4,150.585738123588,116.456193643074,7,2,6.125,11,61
"4441",2015-11-29,5,286.559824438396,254.02069957234,1,7,8.25,15,63
"4442",2015-11-29,2,481.333773696359,403.083011014191,1,7,8.25,15,63
"4443",2015-11-29,1,58.3202195832375,107.179811171241,1,7,8.25,15,63
"4444",2015-11-29,6,92.5432169532177,121.67603502311,1,7,8.25,15,63
"4445",2015-11-29,3,114.086141846843,80.8718088270165,1,7,8.25,15,63
"4446",2015-11-29,4,209.166880819323,150.585738123588,1,7,8.25,15,63
"4447",2015-11-30,5,192.341955374091,286.559824438396,2,5,5.75,18,61
"4448",2015-11-30,4,71.2965359393259,209.166880819323,2,5,5.75,18,61
"4449",2015-11-30,2,288.123644467983,481.333773696359,2,5,5.75,18,61
"4450",2015-11-30,3,97.3531024328631,114.086141846843,2,5,5.75,18,61
"4451",2015-11-30,6,90.1018653521876,92.5432169532177,2,5,5.75,18,61
"4452",2015-11-30,1,116.154576103571,58.3202195832375,2,5,5.75,18,61
"4453",2015-12-01,3,81.4279182764571,97.3531024328631,3,6,6.75,10,21
"4454",2015-12-01,5,212.385513481541,192.341955374091,3,6,6.75,10,21
"4455",2015-12-01,4,113.678931226625,71.2965359393259,3,6,6.75,10,21
"4456",2015-12-01,6,108.812101874236,90.1018653521876,3,6,6.75,10,21
"4457",2015-12-01,2,251.710213001089,288.123644467983,3,6,6.75,10,21
"4458",2015-12-01,1,82.6707016113753,116.154576103571,3,6,6.75,10,21
"4459",2015-12-02,2,223.700501598317,251.710213001089,4,7,10.5,9,21
"4460",2015-12-02,3,92.939909399629,81.4279182764571,4,7,10.5,9,21
"4461",2015-12-02,6,149.82304535174,108.812101874236,4,7,10.5,9,21
"4462",2015-12-02,4,67.7569881327549,113.678931226625,4,7,10.5,9,21
"4463",2015-12-02,5,185.868155803157,212.385513481541,4,7,10.5,9,21
"4464",2015-12-02,1,76.6057982454552,82.6707016113753,4,7,10.5,9,21
"4465",2015-12-03,6,127.702301302267,149.82304535174,5,8,9.125,8,61
"4466",2015-12-03,5,228.062312572255,185.868155803157,5,8,9.125,8,61
"4467",2015-12-03,4,95.4588510722846,67.7569881327549,5,8,9.125,8,61
"4468",2015-12-03,1,105.563330698629,76.6057982454552,5,8,9.125,8,61
"4469",2015-12-03,3,71.2378384066131,92.939909399629,5,8,9.125,8,61
"4470",2015-12-03,2,271.393516674893,223.700501598317,5,8,9.125,8,61
"4471",2015-12-04,1,131.863727048158,105.563330698629,6,6,9.25,17,61
"4472",2015-12-04,5,180.023354377573,228.062312572255,6,6,9.25,17,61
"4473",2015-12-04,3,71.3387210140724,71.2378384066131,6,6,9.25,17,61
"4474",2015-12-04,6,63.2383253536173,127.702301302267,6,6,9.25,17,61
"4475",2015-12-04,4,77.6404401862426,95.4588510722846,6,6,9.25,17,61
"4476",2015-12-04,2,223.004926208522,271.393516674893,6,6,9.25,17,61
"4477",2015-12-05,5,201.436495160443,180.023354377573,7,6,9,14,61
"4478",2015-12-05,6,128.656492929076,63.2383253536173,7,6,9,14,61
"4479",2015-12-05,3,88.1907152941989,71.3387210140724,7,6,9,14,61
"4480",2015-12-05,1,76.8168361163005,131.863727048158,7,6,9,14,61
"4481",2015-12-05,4,95.3028111591426,77.6404401862426,7,6,9,14,61
"4482",2015-12-05,2,376.387257691091,223.004926208522,7,6,9,14,61
"4483",2015-12-06,6,73.9534157272459,128.656492929076,1,7,10.875,19,20
"4484",2015-12-06,2,491.74583143461,376.387257691091,1,7,10.875,19,20
"4485",2015-12-06,4,149.609860945933,95.3028111591426,1,7,10.875,19,20
"4486",2015-12-06,5,219.769722727984,201.436495160443,1,7,10.875,19,20
"4487",2015-12-06,3,127.244430419829,88.1907152941989,1,7,10.875,19,20
"4488",2015-12-06,1,60.0342630227906,76.8168361163005,1,7,10.875,19,20
"4489",2015-12-07,3,60.9750500333041,127.244430419829,2,6,8.25,3,36.1410998552822
"4490",2015-12-07,5,152.509706884695,219.769722727984,2,6,8.25,3,36.1410998552822
"4491",2015-12-07,2,238.587801055645,491.74583143461,2,6,8.25,3,36.1410998552822
"4492",2015-12-07,6,28.6728841919131,73.9534157272459,2,6,8.25,3,36.1410998552822
"4493",2015-12-07,4,87.9899775115246,149.609860945933,2,6,8.25,3,36.1410998552822
"4494",2015-12-07,1,88.562588014754,60.0342630227906,2,6,8.25,3,36.1410998552822
"4495",2015-12-08,3,94.0209378118793,60.9750500333041,3,0,10.75,8,0
"4496",2015-12-08,5,210.749545813154,152.509706884695,3,0,10.75,8,0
"4497",2015-12-08,2,259.237368045978,238.587801055645,3,0,10.75,8,0
"4498",2015-12-08,6,115.934234734646,28.6728841919131,3,0,10.75,8,0
"4499",2015-12-08,4,106.645235271974,87.9899775115246,3,0,10.75,8,0
"4500",2015-12-08,1,81.9208577619633,88.562588014754,3,0,10.75,8,0
"4501",2015-12-09,4,136.773193513285,106.645235271974,4,3,8.75,12,21
"4502",2015-12-09,3,85.9894911305105,94.0209378118793,4,3,8.75,12,21
"4503",2015-12-09,6,93.8656913459388,115.934234734646,4,3,8.75,12,21
"4504",2015-12-09,5,182.812773894441,210.749545813154,4,3,8.75,12,21
"4505",2015-12-09,1,72.712284202785,81.9208577619633,4,3,8.75,12,21
"4506",2015-12-09,2,261.967843681113,259.237368045978,4,3,8.75,12,21
"4507",2015-12-10,2,275.871019893576,261.967843681113,5,7,6.625,13,21
"4508",2015-12-10,6,111.666686128158,93.8656913459388,5,7,6.625,13,21
"4509",2015-12-10,1,87.3496995999479,72.712284202785,5,7,6.625,13,21
"4510",2015-12-10,5,217.210719698568,182.812773894441,5,7,6.625,13,21
"4511",2015-12-10,3,100.920371943129,85.9894911305105,5,7,6.625,13,21
"4512",2015-12-10,4,93.6039033920536,136.773193513285,5,7,6.625,13,21
"4513",2015-12-11,6,110.982691994078,111.666686128158,6,5,6.125,11,63
"4514",2015-12-11,1,73.56275671083,87.3496995999479,6,5,6.125,11,63
"4515",2015-12-11,5,181.818946478462,217.210719698568,6,5,6.125,11,63
"4516",2015-12-11,4,106.586886059885,93.6039033920536,6,5,6.125,11,63
"4517",2015-12-11,3,82.2908430221561,100.920371943129,6,5,6.125,11,63
"4518",2015-12-11,2,257.995780454492,275.871019893576,6,5,6.125,11,63
"4519",2015-12-12,5,263.371183180296,181.818946478462,7,3,6.875,10,61
"4520",2015-12-12,4,123.8519780738,106.586886059885,7,3,6.875,10,61
"4521",2015-12-12,2,416.865761579601,257.995780454492,7,3,6.875,10,61
"4522",2015-12-12,3,130.376039900417,82.2908430221561,7,3,6.875,10,61
"4523",2015-12-12,1,116.377705397521,73.56275671083,7,3,6.875,10,61
"4524",2015-12-12,6,161.414301579481,110.982691994078,7,3,6.875,10,61
"4525",2015-12-13,1,56.5437174806995,116.377705397521,1,1,5.25,9,36.1410998552822
"4526",2015-12-13,5,285.609296918744,263.371183180296,1,1,5.25,9,36.1410998552822
"4527",2015-12-13,2,456.754742945117,416.865761579601,1,1,5.25,9,36.1410998552822
"4528",2015-12-13,4,164.858981263781,123.8519780738,1,1,5.25,9,36.1410998552822
"4529",2015-12-13,6,70.2627851668794,161.414301579481,1,1,5.25,9,36.1410998552822
"4530",2015-12-13,3,150.040759469444,130.376039900417,1,1,5.25,9,36.1410998552822
"4531",2015-12-14,6,54.7394699245604,70.2627851668794,2,7,3.625,6,21
"4532",2015-12-14,5,135.882833179972,285.609296918744,2,7,3.625,6,21
"4533",2015-12-14,1,113.623981570417,56.5437174806995,2,7,3.625,6,21
"4534",2015-12-14,4,78.0826139469617,164.858981263781,2,7,3.625,6,21
"4535",2015-12-14,3,99.1527894963271,150.040759469444,2,7,3.625,6,21
"4536",2015-12-14,2,202.61788967914,456.754742945117,2,7,3.625,6,21
"4537",2015-12-15,5,200.794463905725,135.882833179972,3,7,5.5,8,61
"4538",2015-12-15,1,78.8474877114111,113.623981570417,3,7,5.5,8,61
"4539",2015-12-15,3,97.4589956086864,99.1527894963271,3,7,5.5,8,61
"4540",2015-12-15,4,61.4518021966416,78.0826139469617,3,7,5.5,8,61
"4541",2015-12-15,6,31.7098861371836,54.7394699245604,3,7,5.5,8,61
"4542",2015-12-15,2,238.987287986511,202.61788967914,3,7,5.5,8,61
"4543",2015-12-16,6,42.2722477322849,31.7098861371836,4,8,6.25,7,10
"4544",2015-12-16,4,50.4569970348282,61.4518021966416,4,8,6.25,7,10
"4545",2015-12-16,1,110.850649097379,78.8474877114111,4,8,6.25,7,10
"4546",2015-12-16,3,74.1859539243799,97.4589956086864,4,8,6.25,7,10
"4547",2015-12-16,5,180.325823313121,200.794463905725,4,8,6.25,7,10
"4548",2015-12-16,2,239.155705804931,238.987287986511,4,8,6.25,7,10
"4549",2015-12-17,4,49.843135680101,50.4569970348282,5,7,11.875,9,53
"4550",2015-12-17,3,85.4781007686427,74.1859539243799,5,7,11.875,9,53
"4551",2015-12-17,1,103.843516197661,110.850649097379,5,7,11.875,9,53
"4552",2015-12-17,2,266.802079117368,239.155705804931,5,7,11.875,9,53
"4553",2015-12-17,6,86.5381832594966,42.2722477322849,5,7,11.875,9,53
"4554",2015-12-17,5,189.603239938994,180.325823313121,5,7,11.875,9,53
"4555",2015-12-18,3,70.3918910072538,85.4781007686427,6,8,10.375,15,61
"4556",2015-12-18,2,247.565727389495,266.802079117368,6,8,10.375,15,61
"4557",2015-12-18,1,88.7319424672478,103.843516197661,6,8,10.375,15,61
"4558",2015-12-18,4,75.8326965605834,49.843135680101,6,8,10.375,15,61
"4559",2015-12-18,5,205.070251752861,189.603239938994,6,8,10.375,15,61
"4560",2015-12-18,6,77.7359078686357,86.5381832594966,6,8,10.375,15,61
"4561",2015-12-19,4,95.7786689930843,75.8326965605834,7,6,11.375,10,0
"4562",2015-12-19,5,209.443359888322,205.070251752861,7,6,11.375,10,0
"4563",2015-12-19,1,143.442015501486,88.7319424672478,7,6,11.375,10,0
"4564",2015-12-19,2,326.552122517566,247.565727389495,7,6,11.375,10,0
"4565",2015-12-19,6,69.9211074485971,77.7359078686357,7,6,11.375,10,0
"4566",2015-12-19,3,84.5745459337765,70.3918910072538,7,6,11.375,10,0
"4567",2015-12-20,6,45.7395753160456,69.9211074485971,1,5,12.5,9,36.1410998552822
"4568",2015-12-20,5,190.838143871757,209.443359888322,1,5,12.5,9,36.1410998552822
"4569",2015-12-20,1,51.7103695029047,143.442015501486,1,5,12.5,9,36.1410998552822
"4570",2015-12-20,3,97.3754025532662,84.5745459337765,1,5,12.5,9,36.1410998552822
"4571",2015-12-20,2,368.79655844807,326.552122517566,1,5,12.5,9,36.1410998552822
"4572",2015-12-20,4,137.294819364866,95.7786689930843,1,5,12.5,9,36.1410998552822
"4573",2015-12-21,4,72.4750158316768,137.294819364866,2,7,10.25,14,21
"4574",2015-12-21,1,112.891222676487,51.7103695029047,2,7,10.25,14,21
"4575",2015-12-21,3,97.1686358768173,97.3754025532662,2,7,10.25,14,21
"4576",2015-12-21,6,42.5151373960702,45.7395753160456,2,7,10.25,14,21
"4577",2015-12-21,5,178.007867853303,190.838143871757,2,7,10.25,14,21
"4578",2015-12-21,2,249.442416541576,368.79655844807,2,7,10.25,14,21
"4579",2015-12-22,3,89.327573330566,97.1686358768173,3,7,11.25,17,61
"4580",2015-12-22,2,298.307772523706,249.442416541576,3,7,11.25,17,61
"4581",2015-12-22,1,89.2481374766772,112.891222676487,3,7,11.25,17,61
"4582",2015-12-22,5,206.162264813779,178.007867853303,3,7,11.25,17,61
"4583",2015-12-22,4,64.2119729207153,72.4750158316768,3,7,11.25,17,61
"4584",2015-12-22,6,116.615089085609,42.5151373960702,3,7,11.25,17,61
"4585",2015-12-23,2,328.219884484061,298.307772523706,4,6,10.375,20,61
"4586",2015-12-23,1,205.881287125549,89.2481374766772,4,6,10.375,20,61
"4587",2015-12-23,3,103.056845595438,89.327573330566,4,6,10.375,20,61
"4588",2015-12-23,4,68.9147752635412,64.2119729207153,4,6,10.375,20,61
"4589",2015-12-23,6,87.2029904433664,116.615089085609,4,6,10.375,20,61
"4590",2015-12-23,5,219.404693482765,206.162264813779,4,6,10.375,20,61
"4591",2015-12-24,1,195.39980134501,205.881287125549,5,3,8.375,11,61
"4592",2015-12-24,4,118.865410341769,68.9147752635412,5,3,8.375,11,61
"4593",2015-12-24,3,137.024357889754,103.056845595438,5,3,8.375,11,61
"4594",2015-12-24,2,395.242017468912,328.219884484061,5,3,8.375,11,61
"4595",2015-12-24,5,275.561444944486,219.404693482765,5,3,8.375,11,61
"4596",2015-12-24,6,69.4000132648449,87.2029904433664,5,3,8.375,11,61
"4597",2015-12-27,6,25.2905133058449,205.755344082141,1,7,10.875,15,61
"4598",2015-12-27,5,205.296097248761,205.755344082141,1,7,10.875,15,61
"4599",2015-12-27,1,50.7942094660487,205.755344082141,1,7,10.875,15,61
"4600",2015-12-27,3,139.175735437382,205.755344082141,1,7,10.875,15,61
"4601",2015-12-27,2,426.706629411613,205.755344082141,1,7,10.875,15,61
"4602",2015-12-27,4,150.617390974879,205.755344082141,1,7,10.875,15,61
"4603",2015-12-28,4,66.1714499165664,150.617390974879,2,8,4.75,11,36.1410998552822
"4604",2015-12-28,2,380.798137500876,426.706629411613,2,8,4.75,11,36.1410998552822
"4605",2015-12-28,6,38.7394836594032,25.2905133058449,2,8,4.75,11,36.1410998552822
"4606",2015-12-28,3,165.711268017584,139.175735437382,2,8,4.75,11,36.1410998552822
"4607",2015-12-28,5,249.831488819928,205.296097248761,2,8,4.75,11,36.1410998552822
"4608",2015-12-28,1,127.385224894884,50.7942094660487,2,8,4.75,11,36.1410998552822
"4609",2015-12-29,5,220.256783905333,249.831488819928,3,7,5.125,11,36.1410998552822
"4610",2015-12-29,2,410.805384325764,380.798137500876,3,7,5.125,11,36.1410998552822
"4611",2015-12-29,6,50.760813368303,38.7394836594032,3,7,5.125,11,36.1410998552822
"4612",2015-12-29,4,113.802219378916,66.1714499165664,3,7,5.125,11,36.1410998552822
"4613",2015-12-29,3,162.948539436162,165.711268017584,3,7,5.125,11,36.1410998552822
"4614",2015-12-29,1,125.989547665193,127.385224894884,3,7,5.125,11,36.1410998552822
"4615",2015-12-30,5,364.25666963632,220.256783905333,4,8,5.25,9,0
"4616",2015-12-30,1,143.702283482079,125.989547665193,4,8,5.25,9,0
"4617",2015-12-30,2,534.795914565585,410.805384325764,4,8,5.25,9,0
"4618",2015-12-30,3,198.531538169955,162.948539436162,4,8,5.25,9,0
"4619",2015-12-30,4,66.9103286638791,113.802219378916,4,8,5.25,9,0
"4620",2015-12-30,6,76.88815019572,50.760813368303,4,8,5.25,9,0
"4621",2015-12-31,6,43.6051606878586,76.88815019572,5,7,2,10,61
"4622",2015-12-31,5,1869.93772343872,364.25666963632,5,7,2,10,61
"4623",2015-12-31,2,643.674702906675,534.795914565585,5,7,2,10,61
"4624",2015-12-31,3,208.660491671414,198.531538169955,5,7,2,10,61
"4625",2015-12-31,1,249.037809581614,143.702283482079,5,7,2,10,61
"4626",2016-01-02,3,182.703831244386,205.755344082141,7,8,0,16,10
"4627",2016-01-02,4,72.5262657990036,205.755344082141,7,8,0,16,10
"4628",2016-01-02,5,290.214474621251,205.755344082141,7,8,0,16,10
"4629",2016-01-02,1,122.885747411276,205.755344082141,7,8,0,16,10
"4630",2016-01-02,2,534.255462379152,205.755344082141,7,8,0,16,10
"4631",2016-01-03,3,164.859005761667,182.703831244386,1,7,-5.5,13,0
"4632",2016-01-03,5,189.560768660027,290.214474621251,1,7,-5.5,13,0
"4633",2016-01-03,4,75.9429543478591,72.5262657990036,1,7,-5.5,13,0
"4634",2016-01-03,2,436.582470124766,534.255462379152,1,7,-5.5,13,0
"4635",2016-01-03,1,67.3281609732765,122.885747411276,1,7,-5.5,13,0
"4636",2016-01-04,2,283.580198278466,436.582470124766,2,5,-6,15,10
"4637",2016-01-04,4,74.7244710704998,75.9429543478591,2,5,-6,15,10
"4638",2016-01-04,1,128.822051799542,67.3281609732765,2,5,-6,15,10
"4639",2016-01-04,5,190.248203249784,189.560768660027,2,5,-6,15,10
"4640",2016-01-04,3,125.661184368252,164.859005761667,2,5,-6,15,10
"4641",2016-01-05,3,101.23954835125,125.661184368252,3,1,-3.625,14,5
"4642",2016-01-05,2,291.599756968942,283.580198278466,3,1,-3.625,14,5
"4643",2016-01-05,1,105.310039162795,128.822051799542,3,1,-3.625,14,5
"4644",2016-01-05,4,82.4285276448736,74.7244710704998,3,1,-3.625,14,5
"4645",2016-01-05,5,241.35352574791,190.248203249784,3,1,-3.625,14,5
"4646",2016-01-06,5,186.783766682371,241.35352574791,4,0,-3,12,5
"4647",2016-01-06,4,48.8328172825585,82.4285276448736,4,0,-3,12,5
"4648",2016-01-06,2,255.147894787261,291.599756968942,4,0,-3,12,5
"4649",2016-01-06,1,90.0053108415906,105.310039162795,4,0,-3,12,5
"4650",2016-01-06,3,77.6448105535074,101.23954835125,4,0,-3,12,5
"4651",2016-01-07,5,211.959267729194,186.783766682371,5,7,-4,13,22
"4652",2016-01-07,4,55.4424370840498,48.8328172825585,5,7,-4,13,22
"4653",2016-01-07,1,155.456329863677,90.0053108415906,5,7,-4,13,22
"4654",2016-01-07,3,89.7986360923816,77.6448105535074,5,7,-4,13,22
"4655",2016-01-07,2,231.157221388404,255.147894787261,5,7,-4,13,22
"4656",2016-01-08,4,71.7226942714326,55.4424370840498,6,7,1.75,20,61
"4657",2016-01-08,1,68.7481180605328,155.456329863677,6,7,1.75,20,61
"4658",2016-01-08,2,240.732081245657,231.157221388404,6,7,1.75,20,61
"4659",2016-01-08,3,62.3059143752801,89.7986360923816,6,7,1.75,20,61
"4660",2016-01-08,5,193.938119400977,211.959267729194,6,7,1.75,20,61
"4661",2016-01-09,2,310.19021362033,240.732081245657,7,4,2.875,6,21
"4662",2016-01-09,4,64.835874109499,71.7226942714326,7,4,2.875,6,21
"4663",2016-01-09,3,131.135214043175,62.3059143752801,7,4,2.875,6,21
"4664",2016-01-09,5,276.715250071637,193.938119400977,7,4,2.875,6,21
"4665",2016-01-09,1,88.5967160881984,68.7481180605328,7,4,2.875,6,21
"4666",2016-01-10,5,121.493282473682,276.715250071637,1,7,2.125,8,63
"4667",2016-01-10,3,133.842985475896,131.135214043175,1,7,2.125,8,63
"4668",2016-01-10,4,121.591849650866,64.835874109499,1,7,2.125,8,63
"4669",2016-01-10,1,39.937818475784,88.5967160881984,1,7,2.125,8,63
"4670",2016-01-10,2,410.089486410343,310.19021362033,1,7,2.125,8,63
"4671",2016-01-11,2,230.99605551649,410.089486410343,2,7,2.5,6,45
"4672",2016-01-11,4,75.6621775473688,121.591849650866,2,7,2.5,6,45
"4673",2016-01-11,5,189.559749547889,121.493282473682,2,7,2.5,6,45
"4674",2016-01-11,3,85.8697308053528,133.842985475896,2,7,2.5,6,45
"4675",2016-01-11,1,123.468161375388,39.937818475784,2,7,2.5,6,45
"4676",2016-01-12,4,47.508598164613,75.6621775473688,3,7,4,8,63
"4677",2016-01-12,2,209.647066822165,230.99605551649,3,7,4,8,63
"4678",2016-01-12,5,222.618083950592,189.559749547889,3,7,4,8,63
"4679",2016-01-12,1,96.7749099762038,123.468161375388,3,7,4,8,63
"4680",2016-01-12,3,97.1292028532515,85.8697308053528,3,7,4,8,63
"4681",2016-01-13,4,68.258783305949,47.508598164613,4,8,1.875,14,61
"4682",2016-01-13,5,216.772244614294,222.618083950592,4,8,1.875,14,61
"4683",2016-01-13,1,69.6713814579147,96.7749099762038,4,8,1.875,14,61
"4684",2016-01-13,3,76.6672503579133,97.1292028532515,4,8,1.875,14,61
"4685",2016-01-13,2,212.715205906421,209.647066822165,4,8,1.875,14,61
"4686",2016-01-14,2,245.041703770516,212.715205906421,5,6,1.75,6,10
"4687",2016-01-14,1,103.240917970383,69.6713814579147,5,6,1.75,6,10
"4688",2016-01-14,4,57.2527864696897,68.258783305949,5,6,1.75,6,10
"4689",2016-01-14,3,84.4716470314345,76.6672503579133,5,6,1.75,6,10
"4690",2016-01-14,5,219.3059709318,216.772244614294,5,6,1.75,6,10
"4691",2016-01-15,5,193.214277037618,219.3059709318,6,7,2.125,12,10
"4692",2016-01-15,4,74.9692978522181,57.2527864696897,6,7,2.125,12,10
"4693",2016-01-15,2,265.688670335341,245.041703770516,6,7,2.125,12,10
"4694",2016-01-15,1,76.7043334988454,103.240917970383,6,7,2.125,12,10
"4695",2016-01-15,3,77.2434255197582,84.4716470314345,6,7,2.125,12,10
"4696",2016-01-16,5,274.890740672995,193.214277037618,7,7,0.5,5,10
"4697",2016-01-16,1,134.82042208679,76.7043334988454,7,7,0.5,5,10
"4698",2016-01-16,4,86.547766419124,74.9692978522181,7,7,0.5,5,10
"4699",2016-01-16,3,115.665082036361,77.2434255197582,7,7,0.5,5,10
"4700",2016-01-16,2,294.730277690986,265.688670335341,7,7,0.5,5,10
"4701",2016-01-17,5,299.770085809813,274.890740672995,1,3,-1.375,9,36.1410998552822
"4702",2016-01-17,1,41.7306726855902,134.82042208679,1,3,-1.375,9,36.1410998552822
"4703",2016-01-17,4,83.3440894002096,86.547766419124,1,3,-1.375,9,36.1410998552822
"4704",2016-01-17,2,416.27974422688,294.730277690986,1,3,-1.375,9,36.1410998552822
